x,y
4.8000000000,121.5104175187
4.9000000000,134.2897796849
5.0000000000,148.4131591026
5.1000000000,164.0219072999
5.2000000000,181.2722418751
5.3000000000,200.3368099748
5.4000000000,221.4064162042
5.5000000000,244.6919322642
5.6000000000,270.4264074261
5.7000000000,298.8674009670
5.8000000000,330.2995599096
5.9000000000,365.0374678653
6.0000000000,403.4287934927
6.1000000000,445.8577700825
6.2000000000,492.7490410932
6.3000000000,544.5719101259
6.4000000000,601.8450378720
6.5000000000,665.1416330443
6.6000000000,735.0951892419
6.7000000000,812.4058251675
6.8000000000,897.8472916504
6.9000000000,992.2747156050
7.0000000000,1096.6331584284
7.1000000000,1211.9670744925
7.2000000000,1339.4307643943
7.3000000000,1480.2999275845
7.4000000000,1635.9844299958
7.5000000000,1808.0424144560
7.6000000000,1998.1958951040
7.7000000000,2208.3479918871
7.8000000000,2440.6019776243
7.9000000000,2697.2823282683
8.0000000000,2980.9579870415
8.1000000000,3294.4680752836
8.2000000000,3640.9503073321
8.3000000000,4023.8723938220
8.4000000000,4447.0667476996
8.5000000000,4914.7688402988
8.6000000000,5431.6595913626
8.7000000000,6002.9122172606
8.8000000000,6634.2440062774
8.9000000000,7331.9735391555
9.0000000000,8103.0839275748
9.1000000000,8955.2927034819
9.2000000000,9897.1290587432
9.3000000000,10938.0192081644
9.4000000000,12088.3807302162
9.5000000000,13359.7268296609
9.6000000000,14764.7815655762
9.7000000000,16317.6071980143
9.8000000000,18033.7449278272
9.9000000000,19930.3704382289
10.0000000000,22026.4657948051
