"都道府県名","市区町村名","イベント名","開始日","終了日","説明","場所名称","住所","緯度","経度","アクセス方法","URL","備考"
"東京都","豊島区","芸劇dance
ワークショップ","","","振付家によるダンスワークショップやレクチャーを行い、試演発表会も実施します。作品制作を通じてクリエーションのプロセスを学んでもらい、創作、表現、テクニックにわたってスキルアップを目指します。海外でも活躍するダンサー・振付家の中村蓉が、ヴァージニア・ウルフ「オーランド」の世界を読み解きながら、新たな表現を模索するワークショップを開催します。

　会場：リハーサルルーム、シアターイースト","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","東京演劇道場","","","野田秀樹芸術監督が開設した、次代を担う俳優や演出家などの演劇人の育成を目指す修行・交流プロジェクトです。国内外から講師を招き、ワークショップなどを継続的に行っていきます。

　会場：リハーサルルーム ほか","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","都民半額観劇会","","","都内劇場で開催される質の高い作品を、都民が低廉な料金で観劇できる機会を提供し、東京の芸術鑑賞環境の充実を目指すとともに、将来の演劇人口の裾野を広げ、演劇界の活性化に寄与する観劇会です。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","舞台技術セミナー","","","創造と安全を両立させながら、舞台作品を日々輝かせている舞台技術の専門スタッフたちが、現場で直面するリスクや問題点、その解決策などについて話し合い、理想的な舞台芸術と舞台技術のあり方についての見識を深めるためのセミナーを開催します。

　会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","ワークショップ","","","国内外の優れた講師を招き、またオンラインを活用し、プロフェッショナルを目指すワークショップ・ファシリテーターやエデュケーターたちの学びの場を提供します。その成果としてファシリテーターたちは子供や障害者、外国人など、誰もが劇場に親しむための企画を作成し、さまざまなワークショップや講座を開催します。

　会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","バックステージツアー／
劇場ツアー","","","「バックステージツアー」では、普段は見ることのできないバックステージを技術スタッフがご案内します。さらに、舞台機構・照明・音響などの体験型デモンストレーションを行い、劇場の知られざる魅力に触れていただきます。「劇場ツアー」では、劇場見学の他、劇場内の美術品を鑑賞したり、屋上を散策するなど、ツアーガイドが劇場の歴史や特徴などについてご案内します。

　会場：東京芸術劇場内","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","人材育成・教育普及
(共催事業、インターン)　　　　　　　　","","","専門性の高い劇場の特質を生かした人材育成事業を拡充するため、大学や高校と連携し、インターンの受け入れや公演事業のサポートなど、次世代の専門人材を育成します。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","
多文化共生とアートに関するリサーチ","","","日本人と外国人が、東京の発展に向けて創造的に参加・活躍していくために、アートによる多文化共生の優れた実践の調査研究を進めます。世界をリードするグローバル都市実現のため、多様性を生かした創作活動を推進し、芸術を用いた相互理解を目指します。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","アトリウムの賑わい創造事業","","","劇場前広場やアトリウム空間などのパブリックスペースを活用し、大道芸やストリート・アートなど、さまざまなプログラムで劇場周辺の賑わいを創出します。また、地元豊島区や池袋エリアの地域主体で実施されるイベントとの連携や、芸術文化の役割、アートを使った街づくりをテーマとしたレクチャーなども開催します。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","東京のはら表現部","","","障害の有無を超え、高校生などの若者世代が、身体のうちから湧き起こる、新しいダンス表現を創造する活動です。対等な関係性のもとでの共創という共生社会が体現された場を創出します。ファシリテーター人材育成を目的にアウトリーチ活動も実施。障害者支援施設やデイサービスセンターなどに出向き、各施設の利用者の身体特性に合わせた身体表現活動を行うことで、ファシリテーション実践経験を積んでいただきます。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","ホワイトハンドコーラス　　　","","","「ホワイトハンドコーラス」は、障害の有無にかかわらず子供たち誰もが参加できる音楽活動です。東京芸術劇場が一般社団法人エル・システマジャパン、エル・システマコネクトの2団体と共に事業を実施しています。盲学校に通う子供たちによるコーラスのワークショップなど、視覚や聴覚障害などのある子供たちが音楽を通してインクルーシブな表現活動を行います。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","社会共生セミナー　　　　　","","","共生社会の実現のため、芸術文化を通して地域の包摂的環境の推進を図るためにはどうするべきなのか、公立文化施設関係者を主な対象として、レクチャーや講座を実施します。文化による多様な価値観の形成と、それを担う公立文化施設職員の知識習得の場を設けます。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
"東京都","豊島区","都民芸術フェスティバル等","","","舞台芸術の振興を図るとともに、質の高い舞台芸術を低廉な料金で都民に提供するため、各分野を代表する芸術文化団体の公演事業に助成します。
また、子供向けプログラムを実施し、子供たちが芸術家や芸術団体などと直接触れあうことにより、芸術による表現や創造の歓び、楽しさを理解する機会を創出します。","東京芸術劇場","東京都豊島区西池袋1-8-1","35.73007","139.7080697","JR線・東京メトロ・東武東上線","https://www.geigeki.jp/",""
